Grade,Unit,Lesson Title,Lesson URL,YouTube Link,Worksheet PDF,Google Form,Description,Excerpt
Grade 3,Representing Multiplication,Multiplication and Repeated Addition,https://iconmath.com/lesson/1029/,https://www.youtube.com/embed/dFZ6lqX_L4A,N/A,N/A,Learn how to represent multiplication through repeated addition, enhancing understanding of the concept.,Understand multiplication through repeated addition, reinforcing the concept effectively.
Grade 3,Division Word Problems,Word Problems Involving Division Using Arrays,https://iconmath.com/lesson/1040/,https://www.youtube.com/embed/2nnEkC3vKjo,N/A,N/A,Use arrays to solve division word problems, reinforcing the connection between division and visual representation.,Reinforce division concepts by solving word problems using arrays.
Grade 3,Multiplication Table,The Multiplication Table,https://iconmath.com/lesson/1041/,https://www.youtube.com/embed/nP3jjMc4Qg0,N/A,N/A,Learn the multiplication table, a fundamental tool for mastering multiplication facts and improving calculation speed.,Master multiplication facts using the multiplication table for speed.
Grade 3,Multiplication Table,Patterns in the Multiplication Table for the Number 5,https://iconmath.com/lesson/1042/,https://www.youtube.com/embed/VQZkr6IWwJ4,N/A,N/A,Discover patterns in the multiplication table for the number 5, enhancing number sense and multiplication skills.,Enhance number sense by discovering patterns in the number 5 multiplication table.
Grade 3,Multiplication Table,Adding the Number 10 to the Multiplication Table,https://iconmath.com/lesson/1043/,https://www.youtube.com/embed/kbzQDDiuoy0,N/A,N/A,Learn how to add 10 to the multiplication table, reinforcing addition and multiplication relationships.,Reinforce addition and multiplication by adding 10 to the multiplication table.
Grade 3,Finding the Unknown Product,Finding the Product Using the Multiplication Table,https://iconmath.com/lesson/1044/,https://www.youtube.com/embed/d2MkyjX6sxs,N/A,N/A,Use the multiplication table to find unknown products, strengthening multiplication skills and problem-solving abilities.,Strengthen multiplication skills by finding unknown products using the table.
Grade 3,Finding the Unknown Product,Associativity and Multiplication Problems,https://iconmath.com/lesson/1045/,https://www.youtube.com/embed/fcyPUu5LIow,N/A,N/A,Explore the associative property of multiplication through various problems, enhancing understanding of multiplication relationships.,Enhance understanding of multiplication by exploring the associative property.
Grade 3,Finding the Unknown Product,Multiplication Table and the Distributive Property,https://iconmath.com/lesson/1046/,https://www.youtube.com/embed/Nbn1eB_D1Ks,N/A,N/A,Learn how to apply the distributive property using the multiplication table, improving problem-solving strategies.,Improve problem-solving by applying the distributive property with the multiplication table.
Grade 3,Finding the Unknown Factor,Finding the Unknown Factor Using the Multiplication Table,https://iconmath.com/lesson/1047/,https://www.youtube.com/embed/jobOdhdhV8A,N/A,N/A,Use the multiplication table to find unknown factors, reinforcing the relationship between multiplication and division.,Reinforce the relationship between multiplication and division by finding unknown factors.
Grade 3,Finding the Unknown Factor,Finding the Unknown Factor in Division Problems,https://iconmath.com/lesson/1048/,https://www.youtube.com/embed/x78mw-iq8CA,N/A,N/A,Learn to find unknown factors in division problems, enhancing division skills and understanding.,Enhance division skills by learning to find unknown factors in problems.
Grade 3,Multiplication Properties,The Commutative Property of Multiplication,https://iconmath.com/lesson/1052/,https://www.youtube.com/embed/H8_zG23evP8,N/A,N/A,Explore the commutative property of multiplication, understanding how the order of factors does not affect the product.,Understand the commutative property of multiplication and its impact on factors.
Grade 3,Multiplication Properties,The Associative Property of Multiplication,https://iconmath.com/lesson/1053/,https://www.youtube.com/embed/xEtSkES0A54,N/A,N/A,Learn about the associative property of multiplication, which allows grouping of factors without changing the product.,Learn to group factors without changing the product using the associative property.
Grade 3,Multiplication Properties,The Distributive Property of Multiplication,https://iconmath.com/lesson/1054/,https://www.youtube.com/embed/ZLzy6u0QOmQ,N/A,N/A,Understand the distributive property of multiplication, which helps simplify complex multiplication problems.,Simplify complex multiplication problems using the distributive property.
Grade 3,Multiplication Properties,Distributive Property Using the Area of Rectangles,https://iconmath.com/lesson/1291/,https://www.youtube.com/embed/MDI4kcBGa_k,N/A,N/A,Apply the distributive property using area models to solve multiplication problems, enhancing spatial reasoning.,Enhance spatial reasoning by applying the distributive property with area models.
Grade 3,Solving Word Problems Using Estimation and Rounding,Estimating Sums Using Rounding,https://iconmath.com/lesson/1055/,https://www.youtube.com/embed/kfKjjoNlkfA,N/A,N/A,Learn to estimate sums by rounding numbers, improving mental math skills and accuracy in calculations.,Improve mental math by estimating sums through rounding techniques.
Grade 3,Solving Word Problems Using Estimation and Rounding,Estimating Sums in Word Problems,https://iconmath.com/lesson/1056/,https://www.youtube.com/embed/mRc4QsEInj8,N/A,N/A,Apply estimation techniques to solve word problems involving sums, enhancing problem-solving skills.,Enhance problem-solving by applying estimation techniques in word problems.
Grade 3,Solving Word Problems Using Estimation and Rounding,Reasonableness of Answers Using Rounding,https://iconmath.com/lesson/1057/,https://www.youtube.com/embed/CY5bg1VnAM0,N/A,N/A,Evaluate the reasonableness of answers by rounding, fostering critical thinking in problem-solving.,Foster critical thinking by evaluating answer reasonableness through rounding.
Grade 3,Solving Word Problems Using Estimation and Rounding,Solving Word Problems Using Estimation and Rounding,https://iconmath.com/lesson/1058/,https://www.youtube.com/embed/hNqkpwdkwyE,N/A,N/A,Learn to solve word problems using estimation and rounding, improving accuracy and efficiency in calculations.,Improve accuracy and efficiency in calculations by solving word problems with estimation.
Grade 3,Solving Word Problems Using Estimation and Rounding,Solving Multi-Step Word Problems Using Rounding,https://iconmath.com/lesson/1059/,https://www.youtube.com/embed/iLJEB1hge50,N/A,N/A,Apply rounding techniques to solve multi-step word problems, enhancing problem-solving strategies.,Enhance problem-solving strategies by applying rounding in multi-step problems.
Grade 3,Solving Word Problems Using Estimation and Rounding,Using Estimation to Solve Multi-Step Word Problems Involving Multiplication and Division,https://iconmath.com/lesson/1060/,https://www.youtube.com/embed/3cOs4YKaD2Q,N/A,N/A,Use estimation to tackle multi-step word problems involving multiplication and division, improving calculation skills.,Improve calculation skills by using estimation in multi-step problems.
Grade 3,Even and Odd Numbers,Even and Odd Numbers,https://iconmath.com/lesson/1061/,https://www.youtube.com/embed/tLWFt_vW33E,N/A,N/A,Understand the concepts of even and odd numbers, enhancing number sense and classification skills.,Enhance number sense by understanding even and odd number concepts.
Grade 3,Even and Odd Numbers,Adding Odd and Even Numbers,https://iconmath.com/lesson/1062/,https://www.youtube.com/embed/BoBPvQmcg-Y,N/A,N/A,Learn to add odd and even numbers, reinforcing addition skills and understanding of number properties.,Reinforce addition skills by learning to add odd and even numbers.
Grade 3,Even and Odd Numbers,Multiplying by Even Numbers,https://iconmath.com/lesson/1063/,https://www.youtube.com/embed/L2zPD9JxcHM,N/A,N/A,Explore multiplication with even numbers, enhancing multiplication skills and understanding of number patterns.,Enhance multiplication skills by exploring multiplication with even numbers.
Grade 3,Place Value,Place Value Chart,https://iconmath.com/lesson/1064/,https://www.youtube.com/embed/lmEpadL73ck,N/A,N/A,Learn to use a place value chart to understand the value of digits in numbers, reinforcing foundational math skills.,Reinforce foundational math skills using a place value chart.
Grade 3,Rounding Whole Numbers,Rounding to the Nearest Ten,https://iconmath.com/lesson/1065/,https://www.youtube.com/embed/HolkkFDYJLM,N/A,N/A,Understand how to round whole numbers to the nearest ten, improving estimation and calculation skills.,Improve estimation skills by rounding whole numbers to the nearest ten.
Grade 3,Rounding Whole Numbers,Rounding to the Nearest Hundred,https://iconmath.com/lesson/1066/,https://www.youtube.com/embed/HoFqE9-19PM,N/A,N/A,Learn to round whole numbers to the nearest hundred, enhancing estimation techniques and number sense.,Enhance number sense by rounding whole numbers to the nearest hundred.
Grade 3,Rounding Whole Numbers,Rounding to the Nearest Ten and Hundred,https://iconmath.com/lesson/1067/,https://www.youtube.com/embed/MlFB9H-HFrY,N/A,N/A,Explore rounding whole numbers to the nearest ten and hundred, improving estimation skills for larger numbers.,Improve estimation skills by rounding to the nearest ten and hundred.
Grade 3,Addition Properties,Addition Rules,https://iconmath.com/lesson/1068/,https://www.youtube.com/embed/QF2S8nDJA3s,N/A,N/A,Learn the fundamental rules of addition, enhancing understanding of how to combine numbers effectively.,Enhance understanding of addition by learning fundamental rules.
Grade 3,Addition Properties,Mental Math Addition,https://iconmath.com/lesson/1069/,https://www.youtube.com/embed/dKz2DUjQb7E,N/A,N/A,Develop mental math strategies for addition, improving speed and accuracy in calculations.,Improve speed and accuracy in addition with mental math strategies.
Grade 3,Subtraction Rules,Subtraction Rules,https://iconmath.com/lesson/1070/,https://www.youtube.com/embed/rRz8gm0iFtU,N/A,N/A,Understand the basic rules of subtraction, reinforcing foundational skills in arithmetic.,Reinforce foundational arithmetic skills by understanding subtraction rules.
Grade 3,Adding Whole Numbers,Addition Using Base-Ten Blocks,https://iconmath.com/lesson/1071/,https://www.youtube.com/embed/aQMjLFlbsDA,N/A,N/A,Learn to use base-ten blocks for addition, enhancing understanding of place value and addition concepts.,Enhance understanding of addition and place value using base-ten blocks.
Grade 3,Adding Whole Numbers,Addition Using Place Value Chart,https://iconmath.com/lesson/1072/,https://www.youtube.com/embed/AunHULQVyXU,N/A,N/A,Explore addition using a place value chart, reinforcing the concept of place value in calculations.,Reinforce place value concepts by exploring addition with a chart.
Grade 3,Adding Whole Numbers,Addition of Multi-Digit Whole Numbers,https://iconmath.com/lesson/1073/,https://www.youtube.com/embed/ioiSqRj39mA,N/A,N/A,Learn to add multi-digit whole numbers, enhancing skills in addition and number sense.,Enhance addition skills by learning to add multi-digit whole numbers.
Grade 3,Subtracting Whole Numbers,Subtraction Using Base-Ten Blocks,https://iconmath.com/lesson/1074/,https://www.youtube.com/embed/lm4dsh4MdwU,N/A,N/A,Use base-ten blocks to understand subtraction, reinforcing the concept of taking away in a visual manner.,Reinforce subtraction concepts visually using base-ten blocks.
Grade 3,Subtracting Whole Numbers,Subtraction Using Base-Ten Blocks with Regrouping,https://iconmath.com/lesson/1075/,https://www.youtube.com/embed/w_vclUiJP30,N/A,N/A,Learn to subtract using base-ten blocks with regrouping, enhancing understanding of borrowing in subtraction.,Enhance understanding of borrowing in subtraction with regrouping.
Grade 3,Subtracting Whole Numbers,Subtraction of Multi-Digit Whole Numbers,https://iconmath.com/lesson/1076/,https://www.youtube.com/embed/kICDhtwji3A,N/A,N/A,Explore subtraction of multi-digit whole numbers, reinforcing skills in subtraction and number sense.,Reinforce subtraction skills by exploring multi-digit whole number subtraction.
Grade 3,Multiples of Ten,Multiples of Ten,https://iconmath.com/lesson/1077/,https://www.youtube.com/embed/w_OMNvH6YT8,N/A,N/A,Understand multiples of ten, enhancing number sense and multiplication skills.,Enhance number sense by understanding multiples of ten.
Grade 3,Multiples of Ten,Multiplying Numbers by Multiples of Ten,https://iconmath.com/lesson/1078/,https://www.youtube.com/embed/h3ZZAjD_pYo,N/A,N/A,Learn to multiply numbers by multiples of ten, reinforcing multiplication skills and understanding of place value.,Reinforce multiplication skills by learning to multiply by multiples of ten.
Grade 3,Time,Time in Minutes and Hours,https://iconmath.com/lesson/1079/,https://www.youtube.com/embed/ITItALp58xU,N/A,N/A,Explore the concepts of time in minutes and hours, enhancing understanding of time measurement.,Enhance understanding of time measurement in minutes and hours.
Grade 3,Time,Time in a Watch,https://iconmath.com/lesson/1080/,https://www.youtube.com/embed/wGzA3wY19NA,N/A,N/A,Learn to read time on a watch, reinforcing practical skills in time management.,Reinforce practical time management skills by learning to read a watch.
Grade 3,Time,Time Estimates,https://iconmath.com/lesson/1081/,https://www.youtube.com/embed/yZVOgRkQGPY,N/A,N/A,Understand how to estimate time, improving skills in time management and planning.,Improve time management skills by learning to estimate time.
Grade 3,Time,Difference in Minutes Between Two Times within the Same Hour,https://iconmath.com/lesson/1082/,https://www.youtube.com/embed/M-RwsX6fLpc,N/A,N/A,Learn to calculate the difference in minutes between two times within the same hour, enhancing time calculation skills.,Enhance time calculation skills by finding differences in minutes.
Grade 3,Time,Solving Word Problems Involving Adding Minutes,https://iconmath.com/lesson/1083/,https://www.youtube.com/embed/-wPgkf_hzd0,N/A,N/A,Apply addition of minutes to solve word problems, reinforcing practical applications of time.,Reinforce practical applications of time by solving addition word problems.
Grade 3,Time,Solving Word Problems Involving Subtracting Minutes,https://iconmath.com/lesson/1084/,https://www.youtube.com/embed/Ulo0pKwxLtI,N/A,N/A,Learn to solve word problems involving subtraction of minutes, enhancing problem-solving skills in time management.,Enhance problem-solving skills by solving subtraction word problems involving time.
Grade 3,Fractions and Unit Fractions,Fractions,https://iconmath.com/lesson/1209/,https://www.youtube.com/embed/NH62tTa-GQY,N/A,N/A,Understand the concept of fractions, enhancing number sense and representation of parts of a whole.,Enhance number sense by understanding the concept of fractions.
Grade 3,Fractions and Unit Fractions,Unit Fractions on the Number Line,https://iconmath.com/lesson/1211/,https://www.youtube.com/embed/45f4F3qELqs,N/A,N/A,Learn to represent unit fractions on a number line, reinforcing understanding of fractions and their placement.,Reinforce understanding of fractions by representing unit fractions on a number line.
Grade 3,Fractions and Unit Fractions,Building Fractions from Unit Fractions Using Visual Models,https://iconmath.com/lesson/1210/,https://www.youtube.com/embed/6rdg4qFtDnM,N/A,N/A,Explore how to build fractions from unit fractions using visual models, enhancing comprehension of fraction concepts.,Enhance comprehension of fractions by building them from unit fractions visually.
Grade 3,Fractions and Unit Fractions,Building Fractions Using the Number Line,https://iconmath.com/lesson/1212/,https://www.youtube.com/embed/IVnKFBUibFU,N/A,N/A,Learn to build fractions using the number line, reinforcing understanding of fractions and their relationships.,Reinforce understanding of fractions by building them on a number line.
Grade 3,Equivalent Fractions,Equivalent Fractions Using Visual Models,https://iconmath.com/lesson/1213/,https://www.youtube.com/embed/dapxK7j-b9g,N/A,N/A,Understand equivalent fractions through visual models, enhancing comprehension of fraction equivalence.,Enhance comprehension of equivalent fractions using visual models.
Grade 3,Equivalent Fractions,Equivalent Fractions Using the Number Line,https://iconmath.com/lesson/1214/,https://www.youtube.com/embed/zQqfPwWuv7w,N/A,N/A,Learn to identify equivalent fractions on a number line, reinforcing understanding of fraction relationships.,Reinforce understanding of equivalent fractions by identifying them on a number line.
Grade 3,Equivalent Fractions,Generating Equivalent Fractions Using Area Models,https://iconmath.com/lesson/1215/,https://www.youtube.com/embed/gt0ptnCSPms,N/A,N/A,Explore how to generate equivalent fractions using area models, enhancing visual understanding of fractions.,Enhance visual understanding of fractions by generating equivalent fractions with area models.
Grade 3,Equivalent Fractions,Generating Equivalent Fractions Using the Number Line,https://iconmath.com/lesson/1216/,https://www.youtube.com/embed/wXXoggs_YyE,N/A,N/A,Learn to generate equivalent fractions using the number line, reinforcing understanding of fraction equivalence.,Reinforce understanding of equivalent fractions by generating them on a number line.
Grade 3,Wholes as Fractions,Writing Wholes as Fractions,https://iconmath.com/lesson/1217/,https://www.youtube.com/embed/Cqnw2ZXHckk,N/A,N/A,Understand how to express whole numbers as fractions, enhancing comprehension of fractions and their representations.,Enhance comprehension of fractions by expressing whole numbers as fractions.
Grade 3,Wholes as Fractions,Expressing Whole Numbers as Fractions Using Visual Models,https://iconmath.com/lesson/1218/,https://www.youtube.com/embed/Qtthsu1zxec,N/A,N/A,Learn to express whole numbers as fractions using visual models, reinforcing understanding of fractions.,Reinforce understanding of fractions by expressing whole numbers visually.
Grade 3,Wholes as Fractions,Expressing Whole Numbers as Fractions Using the Number Line,https://iconmath.com/lesson/1219/,https://www.youtube.com/embed/7J3zIoQ7SAc,N/A,N/A,Explore how to express whole numbers as fractions on the number line, enhancing understanding of fractions.,Enhance understanding of fractions by expressing whole numbers on a number line.
Grade 3,Comparing Fractions,Comparing Fractions Using Area Models,https://iconmath.com/lesson/1220/,https://www.youtube.com/embed/_zbN6QY9fc0,N/A,N/A,Learn to compare fractions using area models, reinforcing understanding of fraction relationships.,Reinforce understanding of fraction relationships by comparing fractions with area models.
Grade 3,Comparing Fractions,Comparing Fractions Using the Number Line,https://iconmath.com/lesson/1221/,https://www.youtube.com/embed/KFxIXPSp6xg,N/A,N/A,Understand how to compare fractions on a number line, enhancing comprehension of fraction sizes.,Enhance comprehension of fraction sizes by comparing them on a number line.
Grade 3,Comparing Fractions,Comparing Fractions with Equal Denominators,https://iconmath.com/lesson/1222/,https://www.youtube.com/embed/mPrL4msjEnY,N/A,N/A,Learn to compare fractions with equal denominators, reinforcing understanding of fraction relationships.,Reinforce understanding of fraction relationships by comparing equal denominators.
Grade 3,Comparing Fractions,Comparing Fractions with Equal Numerators on the Number Line,https://iconmath.com/lesson/1223/,https://www.youtube.com/embed/HoJfypsIkao,N/A,N/A,Explore how to compare fractions with equal numerators on the number line, enhancing understanding of fraction sizes.,Enhance understanding of fraction sizes by comparing equal numerators on a number line.
Grade 3,Measurements: Masses and Liquid Volume,Measuring Mass Using Units of Kilogram,https://iconmath.com/lesson/1224/,https://www.youtube.com/embed/Du-qEdxPC5Q,N/A,N/A,Learn to measure mass using kilograms, reinforcing understanding of weight and measurement.,Reinforce understanding of weight measurement by learning to measure mass in kilograms.
Grade 3,Measurements: Masses and Liquid Volume,Measuring Mass Using Units of Gram,https://iconmath.com/lesson/1225/,https://www.youtube.com/embed/GNcA-bD7F68,N/A,N/A,Understand how to measure mass using grams, enhancing skills in weight measurement.,Enhance weight measurement skills by learning to measure mass in grams.
Grade 3,Measurements: Masses and Liquid Volume,Measuring Liquid Volume Using Units of Liter,https://iconmath.com/lesson/1226/,https://www.youtube.com/embed/CrFYdnWXgFE,N/A,N/A,Learn to measure liquid volume using liters, reinforcing understanding of volume measurement.,Reinforce understanding of volume measurement by learning to measure in liters.
Grade 3,Solving Problems Involving Masses or Volumes,Estimating by Adding Whole Measurements of Weight,https://iconmath.com/lesson/1227/,https://www.youtube.com/embed/KccTZToKcSA,N/A,N/A,Explore estimation techniques for adding whole measurements of weight, enhancing problem-solving skills.,Enhance problem-solving skills by estimating whole measurements of weight.
Grade 3,Solving Problems Involving Masses or Volumes,Subtracting Whole Measurements of Weight,https://iconmath.com/lesson/1228/,https://www.youtube.com/embed/qkzYluMUKB8,N/A,N/A,Learn to subtract whole measurements of weight, reinforcing skills in weight measurement and subtraction.,Reinforce weight measurement skills by learning to subtract whole measurements.
Grade 3,Solving Problems Involving Masses or Volumes,Solving Mass Measurements Word Problems with Unit Fractions,https://iconmath.com/lesson/1229/,https://www.youtube.com/embed/B1GF5KGgSY8,N/A,N/A,Apply unit fractions to solve word problems involving mass measurements, enhancing problem-solving skills.,Enhance problem-solving skills by applying unit fractions in mass measurement problems.
Grade 3,Solving Problems Involving Masses or Volumes,Multiplying Whole Measurements of Mass,https://iconmath.com/lesson/1230/,https://www.youtube.com/embed/Zcr7xdTP0oE,N/A,N/A,Learn to multiply whole measurements of mass, reinforcing multiplication skills in real-world contexts.,Reinforce multiplication skills by learning to multiply whole measurements of mass.
Grade 3,Solving Problems Involving Masses or Volumes,Dividing Whole Measurements of Liquid Volume Using Groups,https://iconmath.com/lesson/1231/,https://www.youtube.com/embed/TFnIEOks9EM,N/A,N/A,Explore division of whole measurements of liquid volume using groups, enhancing understanding of division in practical scenarios.,Enhance understanding of division by exploring liquid volume measurements using groups.
Grade 3,Solving Problems Involving Masses or Volumes,Dividing Whole Measurements of Liquid Volume Solving for an Unknown,https://iconmath.com/lesson/1232/,https://www.youtube.com/embed/7SuS00a4Bng,N/A,N/A,Learn to solve for unknowns in division problems involving liquid volume, reinforcing division skills.,Reinforce division skills by solving for unknowns in liquid volume problems.
Grade 3,Solving Problems Involving Masses or Volumes,Multiplying Whole Measurements of Volume,https://iconmath.com/lesson/1233/,https://www.youtube.com/embed/8-34q0tNmUs,N/A,N/A,Understand how to multiply whole measurements of volume, enhancing multiplication skills in real-world applications.,Enhance multiplication skills by learning to multiply whole measurements of volume.
Grade 3,Pictographs and Bar Graphs,Representing Data by Drawing Pictographs,https://iconmath.com/lesson/1234/,https://www.youtube.com/embed/mSk5MnkHJao,N/A,N/A,Learn to represent data visually by drawing pictographs, enhancing data interpretation skills.,Enhance data interpretation skills by learning to draw pictographs.
Grade 3,Pictographs and Bar Graphs,Representing Data by Creating Bar Graph,https://iconmath.com/lesson/1236/,https://www.youtube.com/embed/ReW4MPqXTvA,N/A,N/A,Explore how to create bar graphs to represent data, reinforcing skills in data visualization.,Reinforce data visualization skills by learning to create bar graphs.
Grade 3,Pictographs and Bar Graphs,Drawing Detailed Bar Graphs,https://iconmath.com/lesson/1237/,https://www.youtube.com/embed/qzEaaSnWIUA,N/A,N/A,Learn to draw detailed bar graphs, enhancing skills in data representation and analysis.,Enhance data representation skills by learning to draw detailed bar graphs.
Grade 3,Pictographs and Bar Graphs,Reading Data in Bar Graphs Drawn on a Grid,https://iconmath.com/lesson/1238/,https://www.youtube.com/embed/3j6onkcBjyQ,N/A,N/A,Understand how to read data in bar graphs drawn on a grid, reinforcing data interpretation skills.,Reinforce data interpretation skills by learning to read bar graphs on a grid.
Grade 3,Pictographs and Bar Graphs,Reading Data in Bar Graphs,https://iconmath.com/lesson/1239/,https://www.youtube.com/embed/nGDYjEJCHUM,N/A,N/A,Learn to read and interpret data in bar graphs, enhancing skills in data analysis.,Enhance data analysis skills by learning to read and interpret bar graphs.
Grade 3,Geometry,Squares and Rectangles,https://iconmath.com/lesson/1240/,https://www.youtube.com/embed/ZDSlmq9N5k4,N/A,N/A,Explore the properties of squares and rectangles, enhancing understanding of geometric shapes.,Enhance understanding of geometric shapes by exploring squares and rectangles.
Grade 3,Geometry,Squares and Rhombi,https://iconmath.com/lesson/1241/,https://www.youtube.com/embed/NfFVjPivAc8,N/A,N/A,Learn about the properties of squares and rhombi, reinforcing understanding of geometric relationships.,Reinforce understanding of geometric relationships by learning about squares and rhombi.
Grade 3,Geometry,Quadrilaterals,https://iconmath.com/lesson/1242/,https://www.youtube.com/embed/_cVhFLA_p74,N/A,N/A,Understand the properties of quadrilaterals, enhancing knowledge of various geometric shapes.,Enhance knowledge of geometric shapes by understanding quadrilaterals.
Grade 3,Geometry,Breaking Shapes into Equal Parts,https://iconmath.com/lesson/1243/,https://www.youtube.com/embed/M3isJ0IQUpY,N/A,N/A,Learn to break shapes into equal parts, reinforcing understanding of fractions and division in geometry.,Reinforce understanding of fractions and division by breaking shapes into equal parts.
Grade 3,Line Plots,Drawing and Reading Simple Line Plots,https://iconmath.com/lesson/1235/,https://www.youtube.com/embed/yPVOdQ0CdEs,N/A,N/A,Explore how to draw and read simple line plots, enhancing skills in data representation.,Enhance data representation skills by learning to draw and read line plots.
Grade 3,Line Plots,Organizing Fractional Length Measurement Data,https://iconmath.com/lesson/1289/,https://www.youtube.com/embed/ZBA_uSBsFd0,N/A,N/A,Learn to organize fractional length measurement data using line plots, reinforcing data analysis skills.,Reinforce data analysis skills by organizing fractional length data with line plots.
Grade 3,Line Plots,Representing Fractional Length Measurements with Line Plots,https://iconmath.com/lesson/1290/,https://www.youtube.com/embed/MwsO_9Se1sc,N/A,N/A,Understand how to represent fractional length measurements using line plots, enhancing skills in data visualization.,Enhance data visualization skills by representing fractional lengths with line plots.
Grade 3,Area,Unit Squares for Measuring Area of Figures,https://iconmath.com/lesson/1292/,https://www.youtube.com/embed/M0mlojwL9vA,N/A,N/A,Learn to use unit squares to measure the area of figures, reinforcing understanding of area concepts.,Reinforce understanding of area concepts by measuring figures with unit squares.
Grade 3,Area,Finding Area of Rectangular Shapes Using Unit Squares,https://iconmath.com/lesson/1293/,https://www.youtube.com/embed/yUAcdMb0eoA,N/A,N/A,Explore how to find the area of rectangular shapes using unit squares, enhancing area calculation skills.,Enhance area calculation skills by finding areas of rectangles with unit squares.
Grade 3,Area,Measuring Areas by Counting Unit Squares,https://iconmath.com/lesson/1294/,https://www.youtube.com/embed/9kdIFbiOj2I,N/A,N/A,Learn to measure areas by counting unit squares, reinforcing understanding of area measurement.,Reinforce area measurement skills by counting unit squares.
Grade 3,Area,Finding the Area of a Rectangle Using the Area Formula,https://iconmath.com/lesson/1295/,https://www.youtube.com/embed/fsF-Pex_kKQ,N/A,N/A,Understand how to find the area of a rectangle using the area formula, enhancing skills in area calculations.,Enhance area calculation skills by finding the area of rectangles with a formula.
Grade 3,Finding Sides' Lengths of Plane Figures,Finding the Unknown Sides' Lengths,https://iconmath.com/lesson/1297/,https://www.youtube.com/embed/v85BIKIBsLs,N/A,N/A,Learn to find unknown side lengths of plane figures, reinforcing skills in geometry and measurement.,Reinforce geometry skills by finding unknown side lengths of plane figures.
